,freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,key,scale,key_strength,zero_crossing_rate,f0
20,StarWars.mp3,StarWars.mp3_f20,StarWars.mp3,517120,542208,0.0018780661784872717,-714.4173,140.04062,-29.90535,19.192276,-0.20144653,2.5146408,-6.8625565,-0.27698135,-5.5333977,3.5988941,0.5145149,-1.1445999,2.0217857,3,0,0.7528860569000244,0.06273915618658066,463.48468
21,StarWars.mp3,StarWars.mp3_f21,StarWars.mp3,542208,567296,0.0023268699950101425,-703.96106,117.096725,-18.106003,12.4070015,-11.623802,-7.789585,-7.749567,-0.9924774,-3.525011,3.9023285,-11.11458,-12.67902,-6.408024,3,0,0.8948466181755066,0.07358099520206451,311.1302
22,StarWars.mp3,StarWars.mp3_f22,StarWars.mp3,567296,592384,0.0022295505112531235,-715.135,138.32068,-18.076565,19.984142,-11.883232,-6.263443,-6.2845173,-0.8057289,-5.603403,-2.4434967,-8.657053,-10.61788,-1.0907288,3,0,0.8582361340522766,0.05723851919174194,237.15813
23,StarWars.mp3,StarWars.mp3_f23,StarWars.mp3,592384,617472,0.0022763591639849605,-702.777,141.51163,-24.67825,16.788898,-7.4940434,-1.5060616,-12.482115,-5.1973,-4.4750824,4.907879,-7.3816414,-11.341167,-6.66136,10,0,0.8977927565574646,0.05847417190670967,698.4669
24,StarWars.mp3,StarWars.mp3_f24,StarWars.mp3,617472,642560,0.001813312726361411,-719.64844,145.56038,-27.76323,12.784344,-4.527441,6.12269,-2.2354012,-2.7803764,-7.6004276,2.1012173,-5.0404243,-4.4256363,5.0439987,10,0,0.8091417551040649,0.060626596212387085,460.8152
25,StarWars.mp3,StarWars.mp3_f25,StarWars.mp3,642560,667648,0.0020089456621481447,-709.08673,134.15079,-13.70752,20.598423,-5.752596,-2.1137009,-3.5336208,3.3555336,-2.6291351,4.1982975,-4.175846,-9.791023,-6.217945,3,0,0.5518596172332764,0.07071109861135483,440.0054
26,StarWars.mp3,StarWars.mp3_f26,StarWars.mp3,667648,692224,0.0019190224508444469,-736.3304,140.39333,-30.899296,12.995949,-7.9197884,-4.0332985,-7.641014,-1.13731,-2.817175,-0.72937775,-5.3580112,-16.339462,-5.123417,2,1,0.789284884929657,0.06591796875,463.48468
27,StarWars.mp3,StarWars.mp3_f27,StarWars.mp3,692224,717312,0.0020302789551871164,-701.04803,137.73355,-22.770378,18.779999,-6.3742714,1.0372505,-9.776199,-0.85191345,2.1491852,6.7433434,-2.5617924,-4.6726894,-2.6874409,10,0,0.8715944886207581,0.061025191098451614,117.895615
28,StarWars.mp3,StarWars.mp3_f28,StarWars.mp3,717312,742400,0.0021939901064853278,-698.497,132.60318,-31.318935,10.871866,-12.239328,-6.665806,-12.605783,-6.0479126,-3.7379684,2.4722557,1.3506603,-1.7648964,-0.28352928,5,1,0.8094072937965393,0.06756217777729034,410.5394
29,StarWars.mp3,StarWars.mp3_f29,StarWars.mp3,742400,766976,0.004046809238692124,-634.8562,113.90508,-13.034454,18.247147,-12.949442,-3.5844002,-6.3823586,-5.2037334,-4.9787464,-1.6239605,-0.3436947,-1.4693584,-2.9594364,5,0,0.7537374496459961,0.0653889998793602,442.55435
30,StarWars.mp3,StarWars.mp3_f30,StarWars.mp3,766976,791552,0.002705599802235762,-690.4145,142.02324,-24.170792,13.99859,-12.161184,-0.979126,-5.6552315,-11.394905,-10.421064,0.6283035,-2.014349,-2.5598984,-4.027317,5,0,0.8584063053131104,0.0546061210334301,440.0054
31,StarWars.mp3,StarWars.mp3_f31,StarWars.mp3,791552,816128,0.001690891571342945,-721.73895,146.24554,-27.173481,20.721718,-6.948347,-6.7589684,-9.396355,-6.058197,-12.530674,-5.2730865,0.43769073,-4.4045334,-6.6854935,5,0,0.8877589702606201,0.0536702461540699,174.61531
32,StarWars.mp3,StarWars.mp3_f32,StarWars.mp3,816128,840704,0.0009867566016813119,-786.1886,141.66783,-34.6419,6.992813,-23.090649,-23.333683,-20.405176,-6.7025375,-8.423561,-5.403263,-8.604279,-12.427921,-13.920929,3,0,0.7675585150718689,0.0492757149040699,311.1302
33,StarWars.mp3,StarWars.mp3_f33,StarWars.mp3,840704,865280,0.0012625716626644135,-782.4387,163.24902,-23.35146,16.398438,-11.148888,-11.779697,-13.846096,-3.79879,-8.895319,-2.518341,-0.09735489,-4.0508995,-7.575802,3,0,0.850344717502594,0.0425618477165699,312.93253
34,StarWars.mp3,StarWars.mp3_f34,StarWars.mp3,865280,889856,0.001150609537338217,-763.01465,134.41003,-23.564266,17.147472,-7.651348,-11.712685,-11.145563,-9.672382,-12.628786,-0.30168915,-1.0181694,8.247141,0.9966812,3,0,0.8572732210159302,0.0641682967543602,0.0
35,StarWars.mp3,StarWars.mp3_f35,StarWars.mp3,889856,914944,0.0012542152283143025,-751.84546,143.45468,-32.698425,16.261707,-7.017769,-7.9731636,-6.3801537,-6.9225044,-11.163916,-9.108685,-9.944958,7.715742,22.891754,10,0,0.8559638857841492,0.060347575694322586,0.0
36,StarWars.mp3,StarWars.mp3_f36,StarWars.mp3,914944,940032,0.0013894723082075314,-739.863,127.728836,-13.379934,2.8803062,-16.393284,-21.634384,-0.57982254,-2.0654564,-4.555994,-9.629166,-9.911625,-14.340921,-1.8756447,3,0,0.8072695136070251,0.060905613005161285,937.7442
37,StarWars.mp3,StarWars.mp3_f37,StarWars.mp3,940032,965120,0.0011438579127496602,-753.3589,132.00537,-30.38121,9.444733,-9.360008,-6.343643,-0.20322609,-6.3499393,-5.986347,-13.582748,-12.258377,-4.1718082,20.462132,5,0,0.8002333045005798,0.06497129797935486,1040.4929
38,StarWars.mp3,StarWars.mp3_f38,StarWars.mp3,965120,988672,0.001239283739224724,-766.0541,158.9644,-29.436954,20.351398,-8.461414,-6.9213524,-2.1924744,-7.7039375,-10.132296,0.46452332,-3.14999,-3.7700653,-4.3901196,5,0,0.8305690884590149,0.04619565233588219,176.64426
39,StarWars.mp3,StarWars.mp3_f39,StarWars.mp3,988672,1012224,0.001640487948189611,-771.265,166.6758,-11.982681,10.138927,-13.653782,-20.944092,-25.346954,-2.8999786,-16.645622,6.162651,-12.527256,-5.958027,-4.9655457,5,0,0.9304134845733643,0.039402175694704056,175.62685
40,StarWars.mp3,StarWars.mp3_f40,StarWars.mp3,1012224,1035776,0.0013121594067500985,-763.5539,156.48808,-27.254143,8.887756,-6.074192,-8.052837,-6.7850437,-5.200905,-10.326553,-6.238533,-3.369667,3.388647,-4.947443,5,0,0.8674655556678772,0.04997452348470688,174.61531
41,StarWars.mp3,StarWars.mp3_f41,StarWars.mp3,1035776,1058816,0.0008047612177001105,-798.2763,144.46902,-33.963966,10.118439,-14.267334,-13.746902,-10.185953,-5.528507,-11.5968,-1.6126823,-3.6590576,-8.705437,-7.000311,10,0,0.6833815574645996,0.05594617873430252,788.5449
42,StarWars.mp3,StarWars.mp3_f42,StarWars.mp3,1058816,1081856,0.001028830889198515,-781.9067,156.88892,-35.331726,5.4255867,-18.37098,-15.556934,-15.760159,-3.9906578,-8.484793,-3.828949,-2.1145554,-6.5993996,-2.7502766,3,0,0.7646818161010742,0.04982638731598854,392.0
43,StarWars.mp3,StarWars.mp3_f43,StarWars.mp3,1081856,1104896,0.0010449357330799102,-757.5202,118.38093,-36.010353,6.847824,-8.6029415,-6.4269714,-6.482668,4.160965,-7.3424377,-13.978577,-10.820953,2.273922,6.0111103,3,0,0.8998329043388367,0.0735677108168602,608.0503
44,StarWars.mp3,StarWars.mp3_f44,StarWars.mp3,1104896,1127936,0.0011638293663660685,-732.76575,125.85039,-26.31331,6.0554028,-8.007139,-8.224812,6.2254486,-1.3108902,7.874893,-7.2581787,-6.0657196,4.23225,16.07857,10,0,0.798437774181366,0.07191840559244156,526.28937
45,StarWars.mp3,StarWars.mp3_f45,StarWars.mp3,1127936,1150976,0.001194993986023797,-744.42114,123.79784,-21.22012,7.791321,-1.7456245,5.0389786,-9.451452,-0.06996155,-16.09765,-0.07158661,1.7651634,11.958817,-9.621048,5,1,0.8272886276245117,0.06762152910232544,706.5828
46,StarWars.mp3,StarWars.mp3_f46,StarWars.mp3,1150976,1174016,0.001206563413143158,-744.22,132.58894,-33.16551,11.326946,-6.015293,-3.3683662,-0.118515015,7.4478893,-4.8072186,-13.135841,1.9936352,3.7076092,10.246887,5,1,0.6590626835823059,0.06610243022441864,351.25513
47,StarWars.mp3,StarWars.mp3_f47,StarWars.mp3,1174016,1196544,0.0013856791298497808,-731.8015,143.31308,-41.49181,2.153988,-13.063505,-8.008015,-8.091,3.6127949,2.44104,-0.0077590942,-4.885515,-1.43433,10.075867,5,0,0.9148524403572083,0.056862570345401764,523.2581
